website_session_id,saw_homepage,saw_custom_lander,product_made_it,mrfuzzy_made_it,cart_made_it,shipping_made_it,billing_made_it,thankyou_made_it
14140,1,0,0,0,0,0,0,0
14141,1,0,0,0,0,0,0,0
14142,0,1,0,0,0,0,0,0
14143,1,0,0,0,0,0,0,0
14144,1,0,1,0,0,0,0,0
14146,1,0,1,0,0,0,0,0
14147,1,0,1,1,1,1,1,1
14149,1,0,1,0,0,0,0,0
14150,1,0,0,0,0,0,0,0
14151,1,0,0,0,0,0,0,0
14152,0,1,0,0,0,0,0,0
14153,1,0,1,0,0,0,0,0
14154,0,1,1,1,1,1,0,0
14156,0,1,0,0,0,0,0,0
14157,1,0,1,1,1,1,1,1
14158,1,0,1,1,0,0,0,0
14159,0,1,1,1,1,0,0,0
14160,0,1,0,0,0,0,0,0
14161,1,0,1,0,0,0,0,0
14162,0,1,1,0,0,0,0,0
14164,0,1,0,0,0,0,0,0
14165,1,0,0,0,0,0,0,0
14166,1,0,0,0,0,0,0,0
14168,0,1,1,1,0,0,0,0
14169,0,1,0,0,0,0,0,0
14170,0,1,1,1,1,1,1,1
14171,0,1,1,1,0,0,0,0
14172,0,1,1,0,0,0,0,0
14173,1,0,0,0,0,0,0,0
14174,1,0,1,1,1,1,0,0
14175,0,1,0,0,0,0,0,0
14176,0,1,0,0,0,0,0,0
14177,1,0,1,1,1,1,1,0
14178,0,1,0,0,0,0,0,0
14179,1,0,1,1,1,0,0,0
14180,0,1,1,0,0,0,0,0
14182,0,1,0,0,0,0,0,0
14184,1,0,1,1,0,0,0,0
14185,0,1,0,0,0,0,0,0
14186,0,1,1,1,1,1,1,1
14187,0,1,0,0,0,0,0,0
14188,0,1,0,0,0,0,0,0
14189,0,1,1,0,0,0,0,0
14190,0,1,0,0,0,0,0,0
14191,0,1,1,1,1,0,0,0
14192,0,1,1,1,0,0,0,0
14193,0,1,1,1,1,0,0,0
14194,0,1,0,0,0,0,0,0
14195,1,0,1,1,1,1,1,1
14196,0,1,0,0,0,0,0,0
14197,0,1,1,1,1,1,1,0
14198,1,0,0,0,0,0,0,0
14200,1,0,0,0,0,0,0,0
14201,1,0,0,0,0,0,0,0
14202,1,0,0,0,0,0,0,0
14203,1,0,1,0,0,0,0,0
14204,0,1,1,1,0,0,0,0
14205,0,1,1,1,1,1,1,1
14206,0,1,1,0,0,0,0,0
14207,0,1,0,0,0,0,0,0
14208,1,0,1,0,0,0,0,0
14209,0,1,1,1,0,0,0,0
14210,0,1,0,0,0,0,0,0
14211,1,0,1,1,1,1,1,0
14212,0,1,0,0,0,0,0,0
14214,0,1,0,0,0,0,0,0
14215,0,1,0,0,0,0,0,0
14216,0,1,0,0,0,0,0,0
14217,1,0,0,0,0,0,0,0
14218,1,0,0,0,0,0,0,0
14219,1,0,1,1,1,1,1,1
14220,0,1,1,0,0,0,0,0
14221,1,0,0,0,0,0,0,0
14223,1,0,0,0,0,0,0,0
14224,0,1,0,0,0,0,0,0
14225,1,0,0,0,0,0,0,0
14226,0,1,1,0,0,0,0,0
14227,1,0,0,0,0,0,0,0
14228,0,1,0,0,0,0,0,0
14229,1,0,0,0,0,0,0,0
14230,1,0,1,0,0,0,0,0
14231,1,0,1,1,1,1,0,0
14232,1,0,0,0,0,0,0,0
14233,1,0,0,0,0,0,0,0
14234,0,1,1,0,0,0,0,0
14235,0,1,0,0,0,0,0,0
14236,0,1,0,0,0,0,0,0
14237,1,0,1,1,0,0,0,0
14238,1,0,1,1,0,0,0,0
14239,1,0,1,0,0,0,0,0
14240,1,0,0,0,0,0,0,0
14241,1,0,0,0,0,0,0,0
14242,1,0,0,0,0,0,0,0
14243,0,1,0,0,0,0,0,0
14245,0,1,1,0,0,0,0,0
14246,0,1,0,0,0,0,0,0
14247,0,1,0,0,0,0,0,0
14248,1,0,0,0,0,0,0,0
14250,0,1,1,1,0,0,0,0
14251,0,1,0,0,0,0,0,0
14252,1,0,0,0,0,0,0,0
14253,1,0,0,0,0,0,0,0
14254,1,0,0,0,0,0,0,0
14255,1,0,1,1,0,0,0,0
14256,0,1,0,0,0,0,0,0
14257,1,0,1,1,0,0,0,0
14259,1,0,0,0,0,0,0,0
14261,1,0,1,1,0,0,0,0
14262,0,1,1,1,0,0,0,0
14263,0,1,1,1,0,0,0,0
14264,1,0,0,0,0,0,0,0
14266,0,1,1,1,0,0,0,0
14267,1,0,1,1,1,1,1,0
14268,0,1,1,1,1,1,1,0
14269,1,0,1,1,1,1,1,0
14270,1,0,0,0,0,0,0,0
14271,0,1,1,1,1,0,0,0
14272,1,0,1,0,0,0,0,0
14273,0,1,0,0,0,0,0,0
14274,0,1,0,0,0,0,0,0
14276,0,1,0,0,0,0,0,0
14277,1,0,1,1,0,0,0,0
14278,0,1,1,1,0,0,0,0
14279,1,0,0,0,0,0,0,0
14281,1,0,0,0,0,0,0,0
14282,1,0,0,0,0,0,0,0
14283,0,1,1,1,0,0,0,0
14284,1,0,0,0,0,0,0,0
14285,1,0,1,1,0,0,0,0
14286,0,1,0,0,0,0,0,0
14287,0,1,1,0,0,0,0,0
14289,0,1,1,1,1,1,1,1
14290,0,1,1,1,0,0,0,0
14293,0,1,1,0,0,0,0,0
14294,0,1,1,1,1,1,0,0
14295,1,0,0,0,0,0,0,0
14296,0,1,1,0,0,0,0,0
14297,0,1,1,1,1,1,1,0
14298,1,0,0,0,0,0,0,0
14299,0,1,0,0,0,0,0,0
14300,1,0,1,1,0,0,0,0
14301,0,1,1,1,1,0,0,0
14302,0,1,0,0,0,0,0,0
14303,1,0,0,0,0,0,0,0
14304,0,1,0,0,0,0,0,0
14305,0,1,0,0,0,0,0,0
14306,0,1,1,1,1,0,0,0
14307,1,0,1,1,1,1,1,1
14309,1,0,1,1,1,0,0,0
14311,1,0,1,0,0,0,0,0
14313,0,1,1,1,0,0,0,0
14314,0,1,0,0,0,0,0,0
14316,0,1,1,1,1,1,1,0
14317,0,1,1,0,0,0,0,0
14319,1,0,0,0,0,0,0,0
14320,0,1,0,0,0,0,0,0
14321,1,0,1,0,0,0,0,0
14322,1,0,1,1,1,1,1,0
14323,1,0,0,0,0,0,0,0
14324,1,0,1,1,0,0,0,0
14325,1,0,0,0,0,0,0,0
14327,1,0,1,1,1,1,0,0
14328,0,1,1,1,0,0,0,0
14329,0,1,0,0,0,0,0,0
14330,1,0,0,0,0,0,0,0
14331,1,0,0,0,0,0,0,0
14333,1,0,0,0,0,0,0,0
14334,1,0,1,1,0,0,0,0
14336,0,1,0,0,0,0,0,0
14337,0,1,1,1,1,1,1,0
14338,0,1,0,0,0,0,0,0
14339,1,0,0,0,0,0,0,0
14340,0,1,0,0,0,0,0,0
14341,1,0,0,0,0,0,0,0
14342,1,0,1,0,0,0,0,0
14343,1,0,0,0,0,0,0,0
14344,1,0,0,0,0,0,0,0
14345,0,1,0,0,0,0,0,0
14346,0,1,1,1,1,1,1,1
14347,0,1,0,0,0,0,0,0
14348,1,0,1,1,1,0,0,0
14349,1,0,0,0,0,0,0,0
14350,1,0,0,0,0,0,0,0
14352,0,1,0,0,0,0,0,0
14353,1,0,0,0,0,0,0,0
14354,1,0,1,1,1,1,1,1
14355,0,1,0,0,0,0,0,0
14356,1,0,0,0,0,0,0,0
14357,0,1,1,1,1,1,1,1
14358,0,1,1,1,0,0,0,0
14359,1,0,1,1,0,0,0,0
14360,0,1,0,0,0,0,0,0
14362,0,1,0,0,0,0,0,0
14363,1,0,0,0,0,0,0,0
14364,0,1,1,1,1,1,1,0
14365,1,0,0,0,0,0,0,0
14366,0,1,1,0,0,0,0,0
14367,1,0,0,0,0,0,0,0
14368,1,0,0,0,0,0,0,0
14369,0,1,0,0,0,0,0,0
14370,1,0,0,0,0,0,0,0
14371,0,1,1,1,1,1,1,0
14372,1,0,1,1,0,0,0,0
14373,0,1,0,0,0,0,0,0
14374,0,1,0,0,0,0,0,0
14375,1,0,0,0,0,0,0,0
14376,0,1,1,1,0,0,0,0
14377,0,1,1,1,1,1,1,1
14379,0,1,0,0,0,0,0,0
14380,1,0,0,0,0,0,0,0
14381,0,1,0,0,0,0,0,0
14382,1,0,1,1,1,0,0,0
14383,1,0,1,1,1,1,1,1
14384,1,0,0,0,0,0,0,0
14385,0,1,1,1,0,0,0,0
14386,1,0,0,0,0,0,0,0
14387,0,1,1,1,1,1,0,0
14388,1,0,1,1,0,0,0,0
14389,1,0,0,0,0,0,0,0
14390,0,1,1,1,0,0,0,0
14391,0,1,1,1,1,0,0,0
14392,1,0,0,0,0,0,0,0
14393,1,0,0,0,0,0,0,0
14394,0,1,0,0,0,0,0,0
14395,0,1,1,1,1,0,0,0
14396,0,1,1,1,1,1,1,0
14397,0,1,0,0,0,0,0,0
14398,1,0,1,1,1,1,1,0
14400,0,1,0,0,0,0,0,0
14401,0,1,1,1,1,1,1,0
14402,1,0,0,0,0,0,0,0
14403,0,1,1,0,0,0,0,0
14404,0,1,0,0,0,0,0,0
14405,1,0,1,0,0,0,0,0
14406,1,0,1,1,0,0,0,0
14408,1,0,0,0,0,0,0,0
14409,0,1,0,0,0,0,0,0
14410,0,1,1,1,0,0,0,0
14411,0,1,0,0,0,0,0,0
14413,0,1,0,0,0,0,0,0
14414,1,0,1,1,1,1,1,0
14415,0,1,0,0,0,0,0,0
14416,0,1,0,0,0,0,0,0
14417,1,0,0,0,0,0,0,0
14418,1,0,0,0,0,0,0,0
14419,0,1,1,1,0,0,0,0
14420,1,0,1,0,0,0,0,0
14421,0,1,0,0,0,0,0,0
14422,1,0,0,0,0,0,0,0
14423,0,1,0,0,0,0,0,0
14424,1,0,0,0,0,0,0,0
14425,0,1,0,0,0,0,0,0
14426,0,1,0,0,0,0,0,0
14427,0,1,0,0,0,0,0,0
14428,0,1,0,0,0,0,0,0
14429,0,1,1,1,0,0,0,0
14430,0,1,0,0,0,0,0,0
14432,0,1,0,0,0,0,0,0
14433,0,1,1,1,0,0,0,0
14434,1,0,1,1,0,0,0,0
14435,0,1,1,1,1,0,0,0
14436,0,1,1,0,0,0,0,0
14437,0,1,1,0,0,0,0,0
14439,1,0,1,1,0,0,0,0
14440,1,0,1,1,0,0,0,0
14441,0,1,0,0,0,0,0,0
14442,1,0,1,1,1,1,1,0
14443,1,0,1,1,0,0,0,0
14444,0,1,0,0,0,0,0,0
14445,1,0,0,0,0,0,0,0
14447,1,0,0,0,0,0,0,0
14448,1,0,1,1,0,0,0,0
14450,0,1,1,1,1,0,0,0
14451,1,0,0,0,0,0,0,0
14452,0,1,0,0,0,0,0,0
14453,0,1,1,1,1,0,0,0
14454,1,0,1,1,0,0,0,0
14455,0,1,0,0,0,0,0,0
14456,1,0,0,0,0,0,0,0
14457,0,1,0,0,0,0,0,0
14458,0,1,1,0,0,0,0,0
14459,0,1,0,0,0,0,0,0
14460,0,1,1,1,1,1,1,1
14461,1,0,0,0,0,0,0,0
14462,1,0,1,1,1,1,1,1
14463,1,0,1,1,0,0,0,0
14464,0,1,0,0,0,0,0,0
14466,0,1,1,1,0,0,0,0
14467,0,1,0,0,0,0,0,0
14468,0,1,0,0,0,0,0,0
14469,0,1,0,0,0,0,0,0
14470,0,1,1,1,0,0,0,0
14471,0,1,0,0,0,0,0,0
14472,0,1,1,0,0,0,0,0
14473,1,0,0,0,0,0,0,0
14474,1,0,0,0,0,0,0,0
14476,1,0,1,1,1,1,1,1
14479,1,0,0,0,0,0,0,0
14480,0,1,0,0,0,0,0,0
14481,1,0,1,1,1,1,1,0
14482,1,0,0,0,0,0,0,0
14484,0,1,1,1,0,0,0,0
14485,1,0,0,0,0,0,0,0
14486,1,0,0,0,0,0,0,0
14487,1,0,0,0,0,0,0,0
14488,1,0,0,0,0,0,0,0
14489,1,0,0,0,0,0,0,0
14490,1,0,1,1,1,0,0,0
14491,0,1,1,0,0,0,0,0
14492,0,1,0,0,0,0,0,0
14494,0,1,1,0,0,0,0,0
14495,1,0,1,1,0,0,0,0
14496,0,1,0,0,0,0,0,0
14497,0,1,0,0,0,0,0,0
14498,1,0,1,1,0,0,0,0
14500,1,0,0,0,0,0,0,0
14501,0,1,0,0,0,0,0,0
14502,1,0,0,0,0,0,0,0
14503,1,0,1,1,0,0,0,0
14504,0,1,1,0,0,0,0,0
14505,0,1,1,0,0,0,0,0
14506,0,1,1,0,0,0,0,0
14507,1,0,0,0,0,0,0,0
14508,0,1,1,1,0,0,0,0
14509,0,1,0,0,0,0,0,0
14510,1,0,0,0,0,0,0,0
14511,1,0,0,0,0,0,0,0
14512,1,0,0,0,0,0,0,0
14513,0,1,1,0,0,0,0,0
14514,0,1,1,0,0,0,0,0
14515,1,0,0,0,0,0,0,0
14516,0,1,0,0,0,0,0,0
14518,0,1,0,0,0,0,0,0
14519,0,1,1,1,1,1,1,0
14520,0,1,1,1,0,0,0,0
14521,0,1,1,0,0,0,0,0
14522,0,1,1,1,0,0,0,0
14523,0,1,1,1,1,1,0,0
14525,1,0,0,0,0,0,0,0
14526,0,1,0,0,0,0,0,0
14527,1,0,1,1,0,0,0,0
14528,0,1,0,0,0,0,0,0
14529,0,1,0,0,0,0,0,0
14530,1,0,0,0,0,0,0,0
14531,1,0,1,0,0,0,0,0
14532,1,0,1,1,0,0,0,0
14533,0,1,0,0,0,0,0,0
14534,0,1,1,1,1,1,1,0
14536,1,0,0,0,0,0,0,0
14537,1,0,0,0,0,0,0,0
14538,0,1,1,1,0,0,0,0
14539,1,0,0,0,0,0,0,0
14540,1,0,1,1,0,0,0,0
14542,0,1,1,1,0,0,0,0
14544,1,0,1,1,0,0,0,0
14545,0,1,1,1,0,0,0,0
14546,0,1,0,0,0,0,0,0
14547,0,1,0,0,0,0,0,0
14548,0,1,0,0,0,0,0,0
14549,0,1,1,1,1,1,1,0
14550,0,1,1,1,1,1,1,1
14551,1,0,1,1,0,0,0,0
14552,0,1,0,0,0,0,0,0
14553,1,0,0,0,0,0,0,0
14554,1,0,0,0,0,0,0,0
14555,0,1,0,0,0,0,0,0
14556,1,0,0,0,0,0,0,0
14557,1,0,0,0,0,0,0,0
14558,1,0,0,0,0,0,0,0
14559,0,1,0,0,0,0,0,0
14560,1,0,1,0,0,0,0,0
14561,0,1,0,0,0,0,0,0
14562,0,1,0,0,0,0,0,0
14563,0,1,1,0,0,0,0,0
14564,1,0,1,1,1,1,1,1
14566,1,0,0,0,0,0,0,0
14568,1,0,0,0,0,0,0,0
14569,1,0,0,0,0,0,0,0
14571,0,1,1,0,0,0,0,0
14572,0,1,0,0,0,0,0,0
14573,0,1,1,0,0,0,0,0
14574,0,1,0,0,0,0,0,0
14575,0,1,1,1,1,0,0,0
14576,1,0,0,0,0,0,0,0
14577,1,0,0,0,0,0,0,0
14578,1,0,0,0,0,0,0,0
14579,1,0,0,0,0,0,0,0
14581,0,1,0,0,0,0,0,0
14583,1,0,0,0,0,0,0,0
14584,0,1,0,0,0,0,0,0
14585,0,1,0,0,0,0,0,0
14586,1,0,0,0,0,0,0,0
14587,0,1,0,0,0,0,0,0
14588,0,1,0,0,0,0,0,0
14589,0,1,0,0,0,0,0,0
14590,0,1,0,0,0,0,0,0
14591,1,0,1,0,0,0,0,0
14592,0,1,1,0,0,0,0,0
14594,0,1,1,1,1,1,1,0
14595,0,1,0,0,0,0,0,0
14596,1,0,0,0,0,0,0,0
14597,1,0,0,0,0,0,0,0
14598,0,1,0,0,0,0,0,0
14599,0,1,0,0,0,0,0,0
14600,0,1,0,0,0,0,0,0
14602,1,0,0,0,0,0,0,0
14603,1,0,0,0,0,0,0,0
14605,1,0,0,0,0,0,0,0
14606,0,1,0,0,0,0,0,0
14607,1,0,1,1,0,0,0,0
14608,0,1,1,0,0,0,0,0
14609,1,0,0,0,0,0,0,0
14610,0,1,0,0,0,0,0,0
14612,1,0,0,0,0,0,0,0
14613,0,1,0,0,0,0,0,0
14614,0,1,0,0,0,0,0,0
14615,0,1,0,0,0,0,0,0
14616,1,0,1,1,0,0,0,0
14617,1,0,0,0,0,0,0,0
14618,0,1,1,0,0,0,0,0
14619,1,0,0,0,0,0,0,0
14620,1,0,1,0,0,0,0,0
14621,1,0,1,0,0,0,0,0
14622,1,0,0,0,0,0,0,0
14623,1,0,1,1,1,1,1,1
14625,1,0,1,1,1,0,0,0
14626,0,1,1,1,0,0,0,0
14627,0,1,1,0,0,0,0,0
14628,0,1,0,0,0,0,0,0
14629,0,1,0,0,0,0,0,0
14630,1,0,1,0,0,0,0,0
14631,1,0,0,0,0,0,0,0
14632,0,1,1,1,1,1,0,0
14633,1,0,1,1,1,0,0,0
14635,1,0,0,0,0,0,0,0
14636,1,0,0,0,0,0,0,0
14637,1,0,0,0,0,0,0,0
14638,1,0,1,1,0,0,0,0
14639,0,1,1,1,0,0,0,0
14640,0,1,1,1,1,1,1,0
14641,1,0,0,0,0,0,0,0
14642,1,0,1,1,0,0,0,0
14644,0,1,1,1,1,0,0,0
14645,0,1,0,0,0,0,0,0
14647,1,0,1,1,0,0,0,0
14648,1,0,0,0,0,0,0,0
14649,1,0,1,0,0,0,0,0
14651,1,0,0,0,0,0,0,0
14652,1,0,1,1,0,0,0,0
14653,0,1,1,1,0,0,0,0
14654,1,0,1,1,0,0,0,0
14655,1,0,0,0,0,0,0,0
14656,0,1,0,0,0,0,0,0
14658,1,0,0,0,0,0,0,0
14659,1,0,0,0,0,0,0,0
14660,1,0,0,0,0,0,0,0
14662,1,0,0,0,0,0,0,0
14663,1,0,1,1,1,1,1,1
14664,1,0,1,0,0,0,0,0
14665,0,1,1,0,0,0,0,0
14666,0,1,0,0,0,0,0,0
14667,0,1,0,0,0,0,0,0
14668,0,1,1,1,0,0,0,0
14669,1,0,1,1,0,0,0,0
14670,1,0,0,0,0,0,0,0
14671,0,1,1,1,1,1,1,1
14672,0,1,0,0,0,0,0,0
14674,1,0,1,0,0,0,0,0
14675,0,1,1,1,0,0,0,0
14676,0,1,1,0,0,0,0,0
14678,1,0,1,1,1,1,1,1
14679,0,1,1,1,1,1,1,1
14680,0,1,0,0,0,0,0,0
14682,1,0,0,0,0,0,0,0
14683,0,1,0,0,0,0,0,0
14684,1,0,0,0,0,0,0,0
14686,0,1,1,1,1,0,0,0
14687,0,1,1,1,0,0,0,0
14688,0,1,1,1,1,1,1,1
14689,0,1,1,1,1,0,0,0
14690,0,1,1,1,1,0,0,0
14691,0,1,0,0,0,0,0,0
14693,1,0,0,0,0,0,0,0
14694,1,0,1,0,0,0,0,0
14695,0,1,1,1,1,1,1,0
14696,1,0,0,0,0,0,0,0
14698,1,0,1,1,1,1,1,1
14700,0,1,0,0,0,0,0,0
14701,0,1,1,0,0,0,0,0
14702,0,1,0,0,0,0,0,0
14703,0,1,0,0,0,0,0,0
14704,1,0,0,0,0,0,0,0
14705,1,0,0,0,0,0,0,0
14706,0,1,0,0,0,0,0,0
14707,0,1,1,0,0,0,0,0
14708,1,0,0,0,0,0,0,0
14709,1,0,0,0,0,0,0,0
14710,1,0,0,0,0,0,0,0
14712,1,0,0,0,0,0,0,0
14713,1,0,0,0,0,0,0,0
14714,0,1,1,1,1,1,1,0
14715,1,0,0,0,0,0,0,0
14717,1,0,0,0,0,0,0,0
14718,0,1,0,0,0,0,0,0
14720,0,1,0,0,0,0,0,0
14721,0,1,0,0,0,0,0,0
14722,0,1,1,1,0,0,0,0
14723,1,0,1,0,0,0,0,0
14724,1,0,0,0,0,0,0,0
14725,0,1,1,1,1,1,0,0
14727,1,0,0,0,0,0,0,0
14728,0,1,0,0,0,0,0,0
14730,1,0,0,0,0,0,0,0
14731,1,0,0,0,0,0,0,0
14732,1,0,0,0,0,0,0,0
14733,1,0,0,0,0,0,0,0
14734,0,1,1,1,0,0,0,0
14735,1,0,0,0,0,0,0,0
14736,0,1,1,0,0,0,0,0
14737,0,1,1,1,0,0,0,0
14738,0,1,1,1,1,1,0,0
14739,0,1,0,0,0,0,0,0
14740,1,0,0,0,0,0,0,0
14741,1,0,0,0,0,0,0,0
14742,0,1,1,1,0,0,0,0
14743,0,1,1,1,0,0,0,0
14744,0,1,1,1,0,0,0,0
14745,0,1,0,0,0,0,0,0
14746,0,1,0,0,0,0,0,0
14747,0,1,1,1,0,0,0,0
14748,0,1,1,1,0,0,0,0
14749,0,1,1,0,0,0,0,0
14750,0,1,0,0,0,0,0,0
14751,1,0,1,0,0,0,0,0
14753,0,1,1,1,1,1,1,0
14754,0,1,1,0,0,0,0,0
14755,0,1,0,0,0,0,0,0
14756,0,1,0,0,0,0,0,0
14757,0,1,0,0,0,0,0,0
14758,1,0,1,1,1,1,0,0
14760,1,0,0,0,0,0,0,0
14761,1,0,1,0,0,0,0,0
14762,1,0,0,0,0,0,0,0
14763,0,1,0,0,0,0,0,0
14764,1,0,1,0,0,0,0,0
14765,0,1,1,1,1,1,1,0
14766,1,0,0,0,0,0,0,0
14767,1,0,1,1,1,0,0,0
14768,0,1,0,0,0,0,0,0
14769,1,0,0,0,0,0,0,0
14770,0,1,0,0,0,0,0,0
14771,1,0,1,0,0,0,0,0
14774,1,0,0,0,0,0,0,0
14775,0,1,0,0,0,0,0,0
14776,0,1,1,1,0,0,0,0
14777,1,0,1,1,0,0,0,0
14778,1,0,0,0,0,0,0,0
14779,1,0,0,0,0,0,0,0
14781,0,1,0,0,0,0,0,0
14782,0,1,1,0,0,0,0,0
14783,0,1,0,0,0,0,0,0
14784,0,1,1,0,0,0,0,0
14786,0,1,0,0,0,0,0,0
14787,0,1,1,0,0,0,0,0
14788,1,0,0,0,0,0,0,0
14789,1,0,1,1,1,1,1,0
14791,0,1,1,1,0,0,0,0
14793,1,0,0,0,0,0,0,0
14794,0,1,0,0,0,0,0,0
14795,0,1,1,0,0,0,0,0
14796,0,1,0,0,0,0,0,0
14798,1,0,0,0,0,0,0,0
14799,1,0,0,0,0,0,0,0
14800,0,1,0,0,0,0,0,0
14801,0,1,0,0,0,0,0,0
14802,1,0,0,0,0,0,0,0
14803,1,0,0,0,0,0,0,0
14804,0,1,1,0,0,0,0,0
14805,1,0,0,0,0,0,0,0
14806,1,0,1,1,0,0,0,0
14807,1,0,0,0,0,0,0,0
14808,1,0,0,0,0,0,0,0
14809,0,1,0,0,0,0,0,0
14810,1,0,1,1,0,0,0,0
14812,1,0,0,0,0,0,0,0
14813,1,0,0,0,0,0,0,0
14816,1,0,1,1,0,0,0,0
14817,0,1,0,0,0,0,0,0
14818,1,0,1,1,0,0,0,0
14819,1,0,1,0,0,0,0,0
14820,1,0,0,0,0,0,0,0
14821,0,1,1,1,1,1,1,0
14822,1,0,0,0,0,0,0,0
14824,0,1,0,0,0,0,0,0
14825,1,0,0,0,0,0,0,0
14827,1,0,0,0,0,0,0,0
14828,0,1,0,0,0,0,0,0
14829,1,0,1,1,0,0,0,0
14830,1,0,1,1,0,0,0,0
14831,1,0,0,0,0,0,0,0
14832,0,1,0,0,0,0,0,0
14833,0,1,1,0,0,0,0,0
14834,0,1,0,0,0,0,0,0
14835,0,1,0,0,0,0,0,0
14836,1,0,0,0,0,0,0,0
14837,0,1,1,0,0,0,0,0
14838,0,1,1,1,0,0,0,0
14840,1,0,0,0,0,0,0,0
14841,1,0,0,0,0,0,0,0
14842,1,0,1,1,0,0,0,0
14843,0,1,0,0,0,0,0,0
14844,0,1,1,1,0,0,0,0
14845,1,0,1,1,1,1,1,0
14846,1,0,0,0,0,0,0,0
14847,1,0,1,1,1,1,1,0
14849,1,0,1,0,0,0,0,0
14850,0,1,0,0,0,0,0,0
14851,0,1,0,0,0,0,0,0
14852,0,1,1,0,0,0,0,0
14853,1,0,0,0,0,0,0,0
14854,0,1,1,0,0,0,0,0
14855,1,0,0,0,0,0,0,0
14856,0,1,1,1,1,0,0,0
14857,0,1,0,0,0,0,0,0
14858,1,0,0,0,0,0,0,0
14859,1,0,0,0,0,0,0,0
14860,0,1,1,0,0,0,0,0
14861,1,0,0,0,0,0,0,0
14862,1,0,0,0,0,0,0,0
14863,1,0,0,0,0,0,0,0
14865,1,0,1,1,1,1,1,1
14866,0,1,1,1,1,1,0,0
14867,0,1,0,0,0,0,0,0
14868,1,0,0,0,0,0,0,0
14869,1,0,1,0,0,0,0,0
14870,1,0,0,0,0,0,0,0
14872,1,0,0,0,0,0,0,0
14873,0,1,0,0,0,0,0,0
14874,0,1,0,0,0,0,0,0
14875,0,1,0,0,0,0,0,0
14876,1,0,1,1,0,0,0,0
14877,0,1,0,0,0,0,0,0
14878,0,1,1,1,1,0,0,0
14879,1,0,1,0,0,0,0,0
14880,0,1,1,1,0,0,0,0
14881,1,0,1,1,0,0,0,0
14883,1,0,1,1,0,0,0,0
14885,1,0,1,1,1,0,0,0
14886,1,0,0,0,0,0,0,0
14887,0,1,0,0,0,0,0,0
14888,1,0,0,0,0,0,0,0
14889,0,1,1,1,1,1,1,1
14890,0,1,1,1,0,0,0,0
14891,0,1,0,0,0,0,0,0
14892,0,1,1,0,0,0,0,0
14893,1,0,0,0,0,0,0,0
14894,1,0,1,0,0,0,0,0
14895,1,0,1,1,1,1,1,1
14896,1,0,0,0,0,0,0,0
14897,1,0,1,0,0,0,0,0
14899,1,0,0,0,0,0,0,0
14900,0,1,1,1,1,1,1,0
14901,0,1,1,1,1,1,1,0
14904,1,0,0,0,0,0,0,0
14905,0,1,0,0,0,0,0,0
14906,1,0,1,1,0,0,0,0
14907,0,1,0,0,0,0,0,0
14908,1,0,0,0,0,0,0,0
14909,0,1,1,0,0,0,0,0
14910,0,1,1,1,1,1,1,0
14911,0,1,1,1,0,0,0,0
14912,1,0,0,0,0,0,0,0
14913,1,0,0,0,0,0,0,0
14914,1,0,1,1,0,0,0,0
14915,0,1,0,0,0,0,0,0
14916,0,1,1,1,1,1,1,0
14917,0,1,1,0,0,0,0,0
14918,0,1,1,1,1,1,1,1
14920,0,1,0,0,0,0,0,0
14921,0,1,0,0,0,0,0,0
14922,1,0,1,1,0,0,0,0
14923,0,1,0,0,0,0,0,0
14924,0,1,0,0,0,0,0,0
14925,1,0,0,0,0,0,0,0
14926,1,0,1,1,1,0,0,0
14928,1,0,0,0,0,0,0,0
14930,1,0,0,0,0,0,0,0
14931,0,1,0,0,0,0,0,0
14932,1,0,0,0,0,0,0,0
14933,0,1,1,0,0,0,0,0
14934,0,1,1,1,1,1,1,0
14935,1,0,0,0,0,0,0,0
14936,1,0,0,0,0,0,0,0
14937,0,1,0,0,0,0,0,0
14938,1,0,0,0,0,0,0,0
14939,0,1,0,0,0,0,0,0
14940,0,1,0,0,0,0,0,0
14941,1,0,0,0,0,0,0,0
14942,0,1,0,0,0,0,0,0
14943,0,1,1,1,1,1,1,1
14944,0,1,0,0,0,0,0,0
14945,1,0,1,0,0,0,0,0
14946,1,0,1,1,0,0,0,0
14947,0,1,0,0,0,0,0,0
14948,0,1,1,1,0,0,0,0
14949,0,1,1,1,0,0,0,0
14950,0,1,1,0,0,0,0,0
14951,1,0,1,1,0,0,0,0
14952,1,0,1,1,1,0,0,0
14953,1,0,1,1,0,0,0,0
14954,1,0,0,0,0,0,0,0
14955,1,0,0,0,0,0,0,0
14956,1,0,1,1,1,1,1,0
14957,0,1,0,0,0,0,0,0
14958,1,0,0,0,0,0,0,0
14959,1,0,0,0,0,0,0,0
14960,0,1,1,1,1,1,1,1
14961,1,0,0,0,0,0,0,0
14962,0,1,0,0,0,0,0,0
14963,0,1,1,1,0,0,0,0
14965,0,1,0,0,0,0,0,0
14968,1,0,0,0,0,0,0,0
14969,0,1,1,0,0,0,0,0
14970,1,0,0,0,0,0,0,0
14971,1,0,0,0,0,0,0,0
14972,0,1,1,1,1,0,0,0
14974,1,0,0,0,0,0,0,0
14975,1,0,1,0,0,0,0,0
14976,1,0,1,1,0,0,0,0
14977,0,1,1,0,0,0,0,0
14978,1,0,0,0,0,0,0,0
14979,0,1,1,1,1,1,1,1
14980,0,1,0,0,0,0,0,0
